Ensembl	Entrez	Symbol	CCs_1	CCs_2	CCs_3	CCs_4	CCs_5	CSCs_1	CSCs_2	CSCs_3	CSCs_4	CSCs_5
ENSG00000106025	23554	TSPAN12	3.08222248559785	3.45007072215836	7.21816823878245	121.464657593725	10.3609689957261	25.1752606825019	9.73195608634517	51.6220685545493	147.565352983396	55.9979895557031
ENSG00000106028	6742	SSBP1	50.1160902610847	84.9326355604782	49.9973747355649	110.41765634433	58.8479156106753	41.00216972467	54.54449668251	37.3070287970331	99.1221060964279	88.1768055458531
ENSG00000106031	3209	HOXA13	0.647882120942258	0.872106134211761	5.70671432239661	144.661441654959	1.72012863161629	0.692654729343803	2.32554894176569	8.51317017632119	123.721954968896	2.60101701847359
ENSG00000106034	79974	CPED1	1.71046606858018	20.1489337901593	3.65872424785879	0.843739350976079	0.846998352374689	1.91733533425508	16.3370036730931	6.12774512870965	0.341436329548641	1.79614157037057
ENSG00000106038	2128	EVX1	0	0	0.261749880489469	1.54116309045245	0.0396639123759685	0	0	0.133351426280591	1.05886709869946	0.0665759495702799
ENSG00000106049	11112	HIBADH	388.164461481115	314.888578009297	215.098625038293	59.8426011715304	97.5908126269537	325.412753502805	278.17030288503	162.266072820869	66.1588461342523	109.040622926606
ENSG00000106052	8887	TAX1BP1	166.141571953063	88.6186541867932	42.5611438881331	96.6478513130424	8.67720393858848	211.292530118877	223.088178234433	117.101077943271	87.779861533091	78.7207454827199
ENSG00000106066	54504	CPVL	324.147777130248	35.1195796825925	8.58386017854528	7.51818854689287	6.56790164253911	155.495748264055	19.9006716529556	13.8065928754168	8.86908211983719	7.57424991719516
ENSG00000106069	1124	CHN2	0	0	0	0	0	0	0	0	0	0
ENSG00000106070	2887	GRB10	0.563693160045085	8.93154205816515	32.4259047778248	22.9001102471917	21.9786232616416	0.264830898521123	10.2851632057984	16.6475922770663	30.1674007113658	11.4126940833005
ENSG00000106077	83451	ABHD11	128.143194378624	194.502623538207	214.470326788961	75.0171719565405	167.820073735624	147.755937382321	228.041191504376	155.049027282816	89.359384810103	66.3964247813048
ENSG00000106078	23242	COBL	21.4868164613339	10.7167069985283	19.7155714155854	32.4990062393003	21.8110183804189	24.2677118143761	7.1045839683295	8.70143516694481	20.526818138229	15.7218468284216
ENSG00000106080	55033	FKBP14	0	0	0	0	0	0	0	0	0	0
ENSG00000106086	84725	PLEKHA8	16.2745734037653	18.9686270395403	14.3623665400312	21.7396470851818	3.00013276039986	19.1151536278849	23.1784887522108	19.6124508333003	25.9056612218096	9.51814782621575
ENSG00000106089	6804	STX1A	6.40757208747387	13.3661269824452	7.56270452086057	6.95827561314039	9.37622360082914	7.58898627251587	12.4666581837586	8.96752576892915	7.03128432324782	8.74538488216367
ENSG00000106100	10392	NOD1	15.7854593954618	11.3580075563983	9.95226297374559	6.15692779059636	9.28374093683112	14.4486413961611	12.4899004120401	7.49083736634282	9.41379455283596	6.26356270932634
ENSG00000106105	2617	GARS1	180.206574306544	356.316525452819	354.249217020026	274.052023303265	258.21435586899	106.238089235443	170.588682106105	189.155472686462	249.731984553843	192.227898262804
ENSG00000106113	1395	CRHR2	1.98638317542109	0.054911376861784	0.280925645400452	0.327252087973105	0.146072636344959	2.93854943615337	0.137292237166574	0.113700661064513	0.573002172657877	0.288207502295179
ENSG00000106123	2051	EPHB6	2.15236618244944	79.5633867068396	11.428486004323	13.8290678636902	63.847735827263	2.32790090688113	17.1460960203019	4.54472763011351	0.676671498968502	8.31752440405875
ENSG00000106125	84182	MINDY4	0	0	0	0	0	0	0	0	0	0
ENSG00000106128	2692	GHRHR	0.0656576794878219	0.0366695121321872	0.0745508315937844	0.167730940656665	0	0.0732636791231671	0.0313061301029896	0	0.178037994316074	0.132223364342033
ENSG00000106133	260294	NSUN5P2	0.758835800949266	1.15674176122548	0.341209665638057	1.2054097028896	0.794253767004458	2.12517532533245	1.34589277822775	0.701143822292477	3.18150630442123	1.35355861080691
ENSG00000106144	835	CASP2	37.1456911397746	39.9737645870978	27.8426102861717	58.8839857584524	60.8233373563064	21.4613074512883	30.5547916882759	20.7411103073774	51.4754129578826	31.7499050372337
ENSG00000106153	51142	CHCHD2	465.696707039915	856.300170550174	800.469308379495	872.80269520092	692.337111938156	330.302985626217	578.770201742771	567.985750765479	629.451190110236	385.341442829423
ENSG00000106178	6369	CCL24	0.967136745808583	1.03440465561601	0.87908577132134	22.700183743278	0.882977764004046	0.367951833102147	2.43881938713016	7.25760274635698	7.52092712628821	0.79972931881744
ENSG00000106211	3315	HSPB1	99.9711962171589	1417.06243419653	896.007891365715	303.126832475133	389.847641681422	258.235983255759	2263.71676185551	1956.25494595711	202.74535208478	463.640929699596
ENSG00000106236	4885	NPTX2	0	0	0	0	0	0	0	0.0334015005804985	0.0368419329274729	0
ENSG00000106244	11333	PDAP1	81.649288437598	294.183489155055	272.580464891143	139.335082739602	182.725049846433	67.9810296023272	200.279938456228	175.034517306382	122.500179387479	115.494168203945
ENSG00000106245	8896	BUD31	71.4980870716251	227.277698949426	230.931582994771	67.0205230257218	91.829458054631	66.8249824430412	150.167591047827	143.304196434835	61.4000219186728	85.3470030746838
ENSG00000106246	26024	PTCD1	0.411178895547904	2.0228385626706	1.75180071693251	1.41987001583302	1.08548898407583	0.409974645431574	1.52423068900045	1.10996247421661	1.19069130275249	0.584694083832192
ENSG00000106258	1577	CYP3A5	22.1932533401658	10.020505132738	27.4092412364107	15.6609772913294	3.70163910154331	81.6424162520833	73.1584876063759	111.704172376853	13.1944731834035	18.3792623542297
ENSG00000106261	7586	ZKSCAN1	75.4347872826985	105.040455348971	153.16467649635	72.493445343689	33.7429719897496	110.303860692451	228.616864099814	358.225862479305	59.6997358789053	94.6612454288449
ENSG00000106263	8662	EIF3B	168.084370292082	344.690655449425	310.160950008498	108.391268090487	344.872696295627	117.172921383647	194.34447325551	146.643206741262	105.278473363001	183.26111262542
ENSG00000106266	29886	SNX8	82.956800420234	99.3251807697247	108.649297719502	25.4623601110837	107.634479560486	83.793068573213	77.3340146040071	61.7614187170472	19.2807489914008	38.159596236538
ENSG00000106268	4521	NUDT1	45.6559507230334	74.6668135456933	47.6712490703312	24.0118071169517	79.9315207563893	20.0243089812414	29.1630275871338	21.3928772468886	31.1888936072156	35.3100807884251
ENSG00000106278	5803	PTPRZ1	1.45607444390313	0.0783461172370729	0.217321214113097	0.618826505990107	0.76385021643759	2.64054968848537	0.0693685860591844	2.51078467913082	1.15684210675457	10.6690366667516
ENSG00000106290	6878	TAF6	25.3473816430101	117.809826333769	98.6107753086416	30.302593902916	68.3678252818032	20.8612051575486	72.5294162605664	75.3424871276251	30.1345657035512	39.4670043763093
ENSG00000106299	8976	WASL	115.971992057782	108.868591518701	70.5198312607822	51.8869809000956	63.3814990028929	139.846687903373	137.964822929989	115.369319003208	50.7705193134783	125.430506449601
ENSG00000106302	23553	HYAL4	4.09874618129141	16.3530691905849	1.71091967404762	0.112294103873164	0.78406059765442	3.41941983060362	10.6915191860257	0.627267606873182	0.0785315920876386	0.998553775850115
ENSG00000106304	6677	SPAM1	0.0972724266771702	0.0379031170917792	0.0339438890380768	0	0.0439285678623028	0	0.183426437151753	0.0714754155636418	0	0
ENSG00000106305	7965	AIMP2	60.1393645639503	167.079808637434	135.959142901682	75.3102143691589	141.136606615858	40.0976497257025	70.8017224656937	76.3787384856829	65.664437411315	82.9374923878476
ENSG00000106327	7036	TFR2	0.115102984911515	5.43209925953988	6.74815781609265	0.225323799694111	4.10276448482844	0.360109874873867	6.60674418817377	8.88800100333868	0.502150927568518	3.17080544952978
ENSG00000106328	29999	FSCN3	0.127464140161037	0.144001229530722	0.0659518561765132	0.0680678717736655	0.0426758788075944	0.0727415190721001	0.0314365305167476	0.0324169001148125	0.240123729833885	0.188672214772773
ENSG00000106330	64598	MOSPD3	23.3548606062088	67.3952567523463	85.2149319971593	13.3170442651696	42.7355309937024	20.9141059646553	89.8745910395243	78.5580604167985	11.0092333844493	26.7304068599985
ENSG00000106331	5078	PAX4	0	0	0	0	0.0463714931501486	0	0	0	0	0
ENSG00000106333	5118	PCOLCE	7.7259860779962	3.92527060739846	5.85647625831131	0.187225905685821	7.14662573821688	12.2384166022742	5.43969077760626	11.5111539994745	0.545637068252433	4.79729351418413
ENSG00000106336	26261	FBXO24	0.210155889432656	0.530768353646859	0.439489896131252	0.124367093006653	0.445525085424528	0.308823516965474	0.329120758141493	0.373147829105541	0.160459917963153	0.18671734327783
ENSG00000106341	10842	PPP1R17	0	0	0	0	0	0	0	0	0	0
ENSG00000106344	55131	RBM28	9.13277660276609	13.1213603279573	7.2830292963037	19.063133941226	8.59908564006293	6.91320284812668	9.55710377006994	4.5520262129876	20.1493933446902	12.5769436365224
ENSG00000106346	84132	USP42	21.1100674204027	24.6157228494546	21.5665606879649	15.685329384753	24.7243780398209	21.2800627015623	23.6175074870458	19.6476374125271	16.6427409317834	16.9862873251796
ENSG00000106348	3614	IMPDH1	25.1449236719458	65.8681590939978	29.2142875076431	175.503643358863	141.721234866116	10.5331570791445	21.7317453739089	13.6304548680826	172.347315315779	78.1846557307585
ENSG00000106351	3268	AGFG2	28.0294903303014	82.8520667098495	60.1568650132643	11.2725081929277	27.5068833500184	46.1686472203555	223.546579465096	304.636095815286	15.2141128619085	23.5243791326154
ENSG00000106355	23658	LSM5	63.3192216222554	97.8883405235598	52.8742767954504	54.2786654782996	21.0410943932247	36.921191205545	36.4214720623999	44.3087004264168	63.1986740082027	42.0004293350744
ENSG00000106366	5054	SERPINE1	75.276273704412	382.220139577456	405.60513534567	24.6361013162044	6.69526695241804	16.6470890555223	140.389799391639	16.2259444685395	3.27132800127504	1.59636514357012
ENSG00000106367	1174	AP1S1	88.3258198739751	444.20472316868	321.821729670543	264.576683840939	199.034761186306	89.6667278814817	268.888356023244	275.861992092743	208.699630973372	150.800219583895
ENSG00000106384	346606	MOGAT3	1.30082015515341	0.133105262569538	0.168994862994169	2.69703646426354	0.111822101886391	3.27035162176712	2.0480070370749	0.788622266832445	1.9374981094187	0.0458871179509442
ENSG00000106392	56913	C1GALT1	71.8580419808711	62.7944119059865	50.6441125230906	37.6785800791198	8.8633063399407	86.9048030734604	81.733659764199	133.21253424605	30.7892773420688	62.2924462372182
ENSG00000106397	8985	PLOD3	73.6916475707272	312.180806739001	173.176191780791	83.0306166654346	132.197762763138	44.8475070776555	158.249955328093	85.6916200587434	49.6202748482495	46.6614479632991
ENSG00000106399	6119	RPA3	74.9170687146199	107.515314921431	85.2657294754046	31.5773038634399	65.2107341573184	38.9810258420772	41.6629697803475	57.8566119417452	37.7898839547073	59.737906779894
ENSG00000106400	10467	ZNHIT1	25.4077856414707	83.4958659576458	102.328839660128	73.6182674762274	55.7209100924984	31.5150340838695	80.2390742403626	81.9776428162695	51.6818115709656	38.9961603311994
ENSG00000106404	24146	CLDN15	4.79621038534066	17.0033757158624	28.7938432535686	16.9765126630872	8.48015254641201	5.35053596239245	18.8820321811449	24.6458822029814	23.2810575235271	8.67060086475288
ENSG00000106410	135935	NOBOX	0	0	0	0.0502697178905845	0	0	0	0	0	0.0529015709079508
ENSG00000106415	113263	GLCCI1	14.7133007584783	13.4690215997044	17.278681745425	3.57932155264524	7.7689250368919	30.800153814274	32.0759079919368	20.2749845731705	3.23284368137579	22.0207821009699
ENSG00000106436	93408	MYL10	0.182899441835965	0	0.098017020536618	0.0959896308635889	0.126848969293811	0	0.218112164619688	0	0	0
ENSG00000106443	9678	PHF14	21.5914627905336	14.8733833395107	9.51822131919732	13.6452673199102	3.12561572470939	20.8944334658817	21.3083545362106	11.0993190918441	16.5948822148327	13.711340590018
ENSG00000106459	4899	NRF1	30.427768327175	36.5740539040882	32.1315930228093	29.541213200796	45.6347983222645	33.207922580183	30.6853373934738	21.9505761594248	43.2607486201361	28.8628919834537
ENSG00000106460	54664	TMEM106B	168.030172756212	66.5143557288804	77.8433868659966	56.8147988774259	7.51861262578075	280.460231315391	138.821367639053	152.973307033166	39.6160280868391	35.366488894404
ENSG00000106462	2146	EZH2	33.2053652649068	53.5141837537669	29.003615534756	60.3959654418216	34.9811058774403	20.264790028758	28.941241258096	21.2144236994242	124.168855097224	46.6465816816664
ENSG00000106477	95681	CEP41	8.20395441536778	9.43603619297722	5.33543630530149	0	6.89092869438034	6.3611528085172	5.67526195697641	3.27558620111554	0.0254339239961017	7.29544150266699
ENSG00000106479	643641	ZNF862	6.89142356793278	2.3747989112541	2.37529417793044	8.79726227716947	4.6406502042685	10.4907794459794	8.17125802754429	4.25413807024885	10.8377541724506	9.93180567478119
ENSG00000106483	6424	SFRP4	3.01494577884735	0	0.692996736865453	0.476728795599971	0.193269298218073	5.36854417548521	0.121221378659125	0.873068066929895	1.09997862568275	0.19505672032534
ENSG00000106484	4232	MEST	22.4730036796657	62.8801399327479	31.3004120862299	35.930790946724	32.9549044542643	18.1065412855139	17.1692434830217	17.1952443723824	48.526140698829	36.0270814464533
ENSG00000106511	4223	MEOX2	0.0867866585891328	0.0969398996392025	0.185355566993597	0	0.0587124514705804	0.57341864057198	0.131056815651993	0.481246721988198	0.0437203201496846	0.174773523343707
ENSG00000106524	57037	ANKMY2	53.5019207611957	69.5402071649048	58.9464869767262	35.0033823520528	12.7439408120563	75.2960847480535	98.469542479882	120.737409262605	41.2073689146474	35.5651037658767
ENSG00000106526	653857	ACTR3C	1.73594478155269	4.60692290037096	1.97850562159105	0.336049438932276	1.03914387232077	2.35220871401265	7.58283373871163	2.92980028256245	0.783662751519863	2.11430909601373
ENSG00000106536	11281	POU6F2	0.213514827272189	10.902210385083	7.47397001223966	0.0363422280312867	0.0167316373121089	0.314884560636324	15.6947772953616	12.5124932674638	0.0383312467532596	0.0498062528663378
ENSG00000106537	27075	TSPAN13	129.563109723479	372.879300792439	591.897568861492	548.320488276445	201.859716989155	238.059579493403	521.571698890788	960.222457482638	559.507844397712	456.628097171988
ENSG00000106538	5919	RARRES2	0	0	0	0	0	0	0	0	0	0
ENSG00000106541	10551	AGR2	383.426715840075	1146.89522737212	1778.01303554909	1547.64781420316	406.300123132168	1341.50495784251	1585.49008794006	3401.9347970585	1944.17614829761	1268.07614804251
ENSG00000106546	196	AHR	4.60634487189216	3.82907155792193	1.42824830596565	0.256447579381406	0.391707822459224	11.6167043648711	7.41704057987552	3.4545978888095	0.214876920514241	2.20479701040983
ENSG00000106554	54927	CHCHD3	35.1769034676908	71.7311336721368	48.8315355357644	54.1519219908772	58.5227711367998	37.0363258848495	42.1099322636225	39.8090369214359	52.3982244565109	65.9866831542107
ENSG00000106560	26157	GIMAP2	31.4357220381407	2.93294363664511	5.47416734813068	3.54717627976846	1.27891071492836	34.3241103681486	7.55760587244278	23.0449655224997	4.56599189852764	6.6092691733351
ENSG00000106565	28959	TMEM176B	359.108362581844	0.158657530518282	12.3012788353461	1.24700147105951	2.64868520220839	753.168707313731	6.12390680102546	57.4899191139902	0.990952932034966	7.79735625207431
ENSG00000106571	2737	GLI3	0.0537540196526345	0.154546618833603	10.3710485329821	0.698068776044402	0.110692891020425	0.233674322224521	0.0309455597942536	4.65696437670632	1.42408989142787	0.094796692762171
ENSG00000106588	5683	PSMA2	0.094578988515303	0.183742587619604	0.129774015319371	0.116281880890193	0.0525905638219668	0.0423959561156107	0.040162882162468	0.122807023038701	0.0617395747543507	0.0633439852636003
ENSG00000106591	64983	MRPL32	55.506312246323	75.9227405870383	53.9402690217803	51.5309283723339	8.44357409142906	52.24842149601	67.1658167051696	50.1578507679549	66.9425103679081	39.5924573043239
ENSG00000106603	55744	COA1	2.21955779836592	2.51939042747736	1.480177858241	1.21833369985241	1.05748009397234	2.2940303799456	2.34674224203817	1.52181219441929	1.77385878196884	1.67174990786124
ENSG00000106605	644	BLVRA	157.501483420126	139.686888873809	86.7779850855662	100.806221374589	76.1842584645204	157.583868501972	125.540831955781	74.7830576054222	79.1984543695893	64.3389417776523
ENSG00000106608	55665	URGCP	1.43746916342166	1.51698881746775	0.909407839015137	0.976816394695037	0.665602680942424	2.53288933240771	1.37445967682161	1.00563516806084	1.76145500407494	0.583887754949875
ENSG00000106609	55069	TMEM248	107.938892551079	181.057928400088	235.952343241663	118.520375693757	129.276141796627	111.710885900583	177.665673777341	222.683926272892	101.253400144963	110.446746487796
ENSG00000106610	64940	STAG3L4	19.4053987325784	30.2696680628781	20.5266997858802	12.5592577332734	6.63185729148251	22.3465994179379	36.1385457003204	19.8573052182946	20.0007647776363	15.0274450056628
ENSG00000106615	6009	RHEB	39.2895893994188	58.1528657965221	43.5619275806334	42.5494501219028	48.6532943425959	28.1044754222004	42.8668291007018	32.9252168124056	46.2440415572781	47.6499647285308
ENSG00000106617	51422	PRKAG2	14.2192437266662	12.0023901727401	11.0569558211163	6.77364738610847	6.42339184117151	7.74895155792793	8.04977392344728	5.72004735531199	5.83119524594267	5.97523998515583
ENSG00000106624	165	AEBP1	1.05003244104891	0.408289130671395	0.24452147987568	0.083286673228555	2.20988512636219	22.916583730101	0.302706007213701	0.145358918986242	0.126714667111613	0.517192404859284
ENSG00000106628	5425	POLD2	146.147436380933	302.144766709142	234.601933698924	222.779809494209	269.293855367424	90.3176364027654	105.807652876141	112.720343009983	202.11247207282	113.776087553292
ENSG00000106631	58498	MYL7	0	0	0	0.207385004952198	0	0	0	0	0	0
ENSG00000106633	2645	GCK	0.0969559774581756	0.101922939487396	0.145584516824484	0.755471768073742	0.0531832750474675	0.1929319699221	0.0656211383526282	0.0386525865361337	0.449272084338026	0.0973831932079074
ENSG00000106635	9275	BCL7B	48.3921830173231	110.815845972876	137.69347125614	51.2684204378101	114.931323433995	41.9393122868949	84.7085864149853	99.7329011899303	51.7723342760757	66.8197891154236
ENSG00000106636	10652	YKT6	183.408538823629	304.667133350123	536.687841841201	215.420036126128	260.187012881546	174.684334702963	221.988966145196	240.717486207804	158.679375132469	164.86240297355
ENSG00000106638	26608	TBL2	24.7588390206634	103.743551077646	98.0829897585888	58.3356413567495	68.2161744118645	20.750127321095	75.0039634971305	51.609267886177	53.6276371618371	35.2661720255277
ENSG00000106648	168391	GALNTL5	0.0909016188188902	0.0630488459629882	0.0971858121187825	0.0607163327751616	0.0401178969152115	0.101405508287369	0.197066978670748	0.095748977484124	0.0312231563478621	0
ENSG00000106665	7461	CLIP2	54.2905352457089	70.9133493986852	85.7125398290901	46.006770557736	77.9288333267421	80.5471204122926	131.86369478555	163.224962241263	34.9427324288209	45.5939161939671
ENSG00000106682	7458	EIF4H	197.205007235392	460.854421180791	427.830146825433	207.118749146799	220.234543233336	124.090554876	272.220229791617	269.024687766434	191.576379183353	171.509366119586
ENSG00000106683	3984	LIMK1	52.0594527240857	78.1231146842763	86.6920225016679	34.0591058510247	98.6211130896052	25.5123528447492	55.8457123477788	57.0735681724098	23.2162639234709	35.569012759547
ENSG00000106686	55064	SPATA6L	11.3305352038066	3.26101919575813	7.16938143543981	0.239409336283031	1.01070890715993	21.5610158015356	8.23823014689006	23.0050430746564	0.585930609157283	5.39450874970974
ENSG00000106688	6505	SLC1A1	5.64725676884586	6.8221882217203	10.1125184780376	12.4067454266716	1.20807922596485	13.0982330987233	10.8679291498188	28.4800168096878	13.2245857503257	4.78337792874587
ENSG00000106689	9355	LHX2	0	0.0419147313971007	0.0467846027663036	0	0.215771516104226	0	0.0458585848719809	0.0405178795588025	0	0.305688402388355
ENSG00000106692	2218	FKTN	24.6008073619551	27.9788205918619	19.2304829754491	17.5429286052766	5.28725400553444	19.316108678971	23.4533473878008	23.0662205613037	19.782870468043	23.6743381430015
ENSG00000106701	83856	FSD1L	1.68676174090197	3.01687433119049	1.12842788612787	15.1562572931295	0.381843710639442	2.42482348925388	1.35122186499372	2.40050410372454	15.8366432862364	1.95275896965654
ENSG00000106714	79937	CNTNAP3	0.443046304580242	3.09260617034512	7.7199188123519	0.0105859796667124	1.17690187910007	0.463753080338469	1.4822995023303	10.1984759220774	0.0117208502087297	2.15462623549086
ENSG00000106723	10927	SPIN1	134.087292901377	158.573749549668	189.613906783338	97.4698251700694	91.2345928977884	94.8389366659574	143.039806001927	142.350835524401	100.636387639637	108.988729283919
ENSG00000106733	54981	NMRK1	14.0478055072921	20.5775615915951	14.5545123714755	26.5722829263831	9.83004340096537	14.6340308013345	27.436702316435	27.4613599757372	30.0269673898408	23.0083640309118
ENSG00000106771	23731	TMEM245	77.6115446562327	122.758751068348	129.342479325349	62.8401312820832	73.148213341468	75.2552099696972	138.459782202909	134.061516934415	63.943331953696	98.4921974992333
ENSG00000106772	158471	PRUNE2	0.0588571724221844	0.0156537834260403	0.0210279653129706	0.0708626256925631	0.0185519744054518	0.116579338037058	0.0211629578363328	0.0295189620634696	0.377381944519564	0.10508587538381
ENSG00000106780	1955	MEGF9	18.2436359838266	9.38888992620545	19.9509615862123	32.5518196238788	16.7438309582057	22.8150863807554	14.4106138917305	26.2429954190571	30.0115521108552	46.3292286075212
ENSG00000106785	9830	TRIM14	86.4626699075619	76.1246163181611	89.3133835002327	53.3174334373446	255.423410786764	112.758998679322	84.0770762592166	132.175278230999	53.6208097501123	119.471663264972
ENSG00000106789	7464	CORO2A	39.2997542969524	65.9416522865692	137.353234076158	59.0613060094036	85.8968415465289	96.0044061125262	123.772766712178	371.705710772994	49.2316834940847	97.3430555839441
ENSG00000106799	7046	TGFBR1	19.5178960569863	78.7358198143222	34.1980490522177	41.0784275264291	7.74165490249379	15.8229762271996	40.4443588065527	31.4541019348629	39.9412320243117	17.0709791088438
ENSG00000106803	10952	SEC61B	100.33033117277	253.886491890337	218.843866438927	361.29830417046	229.735525495023	96.7526475248594	168.987898136471	161.386070069714	282.262153834603	208.517804721209
ENSG00000106804	727	C5	7.44898674918831	2.02359066185033	3.95596421644774	3.69247810254337	0.706174137979867	3.98569068618256	2.40115504710454	4.22248683625104	6.18319416685131	2.82929969963622
ENSG00000106809	4969	OGN	0	0	0	0	0	0	0	0	0	0
ENSG00000106819	54829	ASPN	0	0	0	0	0	0	0	0	0	0
ENSG00000106823	1842	ECM2	0	0	0	0	0	0	0	0	0	0
ENSG00000106829	7091	TLE4	8.73215980485196	11.5628499782908	15.7377624510016	23.6484259585675	14.6405595707127	12.1249897121234	18.4346367284283	25.79317586415	14.6010788043813	16.515970762522
ENSG00000106852	26468	LHX6	0.223139452765856	0.0546247830368269	0.0406475828488031	0	1.42365120048309	0.313277263762058	0.133745869104422	0.108108218688636	0	1.51776389407534
ENSG00000106853	22949	PTGR1	14.5855992226124	49.8228162989711	48.5825939900699	40.7468734183743	151.270817884476	17.2404909007741	17.8567135327803	29.794506964021	41.6179843569063	162.972672469773
ENSG00000106868	64420	SUSD1	95.2669672286669	59.1359722456847	45.1046068476537	24.8991950300396	24.3115084063637	69.2832086544369	61.4339902251558	56.3871710579594	24.7105478874804	32.7052273789837
ENSG00000106927	259	AMBP	0.162707828820375	0.0605810495636661	0.108505926793304	0.0559936288364813	0.143594433418686	0.242075245516084	0.0517203013931309	0.799680664165911	0.163933915247605	0.403847711421437
ENSG00000106948	80709	AKNA	4.38474225428186	3.43030199169224	3.10608623502328	7.53053584389289	20.5869331364163	4.14316954243049	2.4298699445614	4.12265664280811	8.98396439644148	11.4594796115236
ENSG00000106952	944	TNFSF8	0	0	0	0	0	0	0	0	0	0
ENSG00000106976	1759	DNM1	0.897539174070973	0.945431238298929	7.07009383150469	0.53743127008557	16.6219132118947	8.9266136949508	3.87668728943235	8.08927261475448	0.826479788602188	12.9459222012197
ENSG00000106991	2022	ENG	20.7109727040045	1.13534782912466	1.85270245965407	0.422237105965089	27.1926483688104	10.4481844559103	6.76749350223443	1.81757233509224	0.439637633306265	13.1765240054911
ENSG00000106992	203	AK1	2.39122961678671	1.80287946746673	6.2527508986733	10.3060129131898	6.11883482361057	4.42792548109337	2.82578925933604	4.3404291361179	9.05198364848484	5.00877386975614
ENSG00000106993	55664	CDC37L1	19.5817398197083	42.2557011417425	26.5045819529521	33.8649329559283	5.07422761659791	29.2512086938262	56.1375880474934	60.2664952046884	38.6756215240259	20.9613546489806
ENSG00000107014	6013	RLN1	3.24611485082688	6.7887483609056	5.46025767800663	0	0.535289684226181	1.76753385572418	3.90978498946434	3.83337876304221	0	1.53402053404207
ENSG00000107018	6013	RLN1	0.2578059420325	1.609095658582	0.588391919192953	0.0928495750898646	0.238110699471371	0.29654578397032	0.82919808078251	0.46730774933239	0	0.641051621591255
ENSG00000107020	55848	PLGRKT	55.7828756715176	152.231353949788	105.933428715344	50.5865027939279	38.5242061192914	37.0664065770081	80.9628238246235	96.8246553817972	52.4193721721325	31.8962553773296
ENSG00000107021	54662	TBC1D13	40.130940840741	38.0078907450219	55.9132042070144	32.2387622481326	62.0585983672207	41.4395838493977	37.9894034033597	45.6279041642802	33.161363576041	32.7148331971128
ENSG00000107036	57589	RIC1	8.73425916271701	34.3823248857552	21.4730901306781	13.2172695201451	4.41873487273492	7.65844790804928	36.849832303092	28.0401860955361	15.1115908118591	7.76608788815652
ENSG00000107077	23081	KDM4C	13.4453417086378	37.2354592799519	34.4025895568675	28.6860498741756	10.9239324954154	20.0967086039563	51.1980426113471	54.6918706249009	28.0141622565975	12.8142951428284
ENSG00000107099	81704	DOCK8	18.5330033517317	4.79904562717493	42.1553095787517	2.9962549027893	2.14869230234104	51.9142800246839	18.389927876239	120.403126148152	2.39923143740456	9.33788544906243
ENSG00000107104	23189	KANK1	5.6781144742862	22.0659410936956	12.3962692554685	39.0665694583196	9.42936791627963	6.03548887511468	19.2112036789274	11.4733056966082	40.1792876951656	14.5171365827139
ENSG00000107105	1993	ELAVL2	0	0	0.0427507830099045	0.179648719095141	0	0.109667814890679	0.019088212401317	0.0618456430442202	0.299322762730579	0.0403101190513551
ENSG00000107130	23413	NCS1	14.2062428369454	22.4000245839924	34.3450878214233	18.7819824440853	43.3180114587606	10.8247445770544	15.4990748347795	8.0781288652439	12.4578793844217	16.3859082072186
ENSG00000107140	7016	TESK1	25.5632278239237	27.9922156823241	35.2279848950443	33.6608344419392	49.7653915332686	29.5439031110339	38.1225839366448	32.8655184806641	26.8528454622301	17.4417879732274
ENSG00000107147	57582	KCNT1	0.0653066701867515	0.0094330009868074	0.0805937757733797	0.161643367864152	0.101355789862594	0.129806919406076	0.0429580569711057	0.0533645555254769	0.0778802087498108	0.13068045542638
ENSG00000107159	768	CA9	0.11943060567647	0.32543869495821	5.60459044292871	7.83567041538782	0.515688762401886	0.915297072533698	9.84474342146402	20.7455862623605	2.74176788390501	4.12003795152041
ENSG00000107164	8939	FUBP3	82.2204045117481	85.8142837542199	99.4725223875497	51.0234966186614	49.7658565290472	74.7131138504548	74.9360598660799	83.1607934008557	49.4007933068986	61.3448948339938
ENSG00000107165	7306	TYRP1	0.18726149783761	1.07442907818986	0.270257102070425	0.0554092682841471	0.0729118415940172	0.0300380342178859	1.77756866701398	0.150785440091236	0.0853629478016915	0.115298728742228
ENSG00000107175	10488	CREB3	129.366932207027	176.212649455881	218.677228697568	162.676409606854	139.884276363294	108.940373827912	142.122591262607	191.066489550265	117.512138508828	82.1538847082912
ENSG00000107185	9827	RGP1	12.7773869554665	16.3146341757535	17.9033857261391	13.6874643399191	22.9778086654845	10.8671345261471	14.2619792535543	19.4621205297616	11.6689570536826	12.4654422581776
ENSG00000107186	8777	MPDZ	0.0444159642686076	0.145635095497596	0.0742700482614745	0.00942250633396656	2.12831567555798	0.389846213352143	0.288712581823757	0.0204985921636888	0.0183910013439017	6.74473320389055
ENSG00000107187	8022	LHX3	0	0.0299276695370507	0.053603058105963	0.237638753426289	0	0.0591214273500064	0	0	0.249153103896187	0.0291096404501302
ENSG00000107201	23586	DDX58	138.159510844483	29.7132790042654	32.6472930488861	40.9487801535932	73.781006328054	48.5793321830245	103.616067338927	66.0275062770485	40.3135934146373	132.295905289248
