Ensembl	Entrez	Symbol	CCs_HCC1937	CCs_SUM149PT	CSCs_HCC1937	CSCs_SUM149PT
ENSG00000102575	54	ACP5	0	0	0	0
ENSG00000102580	5611	DNAJC3	118.847799150947	88.7139003218439	132.108553684435	142.685453415923
ENSG00000102595	55757	UGGT2	49.6682734408395	31.1336988349025	70.5808761701604	61.3212433326809
ENSG00000102606	8874	ARHGEF7	27.0439864814379	27.3175670058297	26.324127295004	32.7671523975275
ENSG00000102678	2254	FGF9	0.00574798829589627	0.0114644805041751	0.038436390052349	0.0292356727212345
ENSG00000102683	6445	SGCG	0.314050440280832	0.377960431202341	0.680177209241968	3.25298442040248
ENSG00000102699	143	PARP4	0	0	0	0
ENSG00000102710	55578	SUPT20H	26.3283941756526	42.9728583411185	27.6756906557016	42.8105027114132
ENSG00000102738	10240	MRPS31	39.6982192812415	50.2040573357059	40.9077044928791	50.9973173724453
ENSG00000102743	10166	SLC25A15	14.7134839408988	16.0105749877805	15.8640043561225	11.4133017465463
ENSG00000102753	3839	KPNA3	25.3401943519877	45.5953808087414	30.3467958637005	78.7198907193028
ENSG00000102755	2321	FLT1	0.0457809107917201	1.53123644644024	0.0114126456063561	0.116820420844169
ENSG00000102760	28984	RGCC	13.6596185383233	300.394734680174	2.48442401307784	75.7380089098359
ENSG00000102763	23078	VWA8	18.2635660136901	32.0165799618393	21.6986418678941	30.1427338945379
ENSG00000102780	160851	DGKH	16.7748334394854	23.6060822121682	15.3508678000727	28.8238460977148
ENSG00000102781	84056	KATNAL1	12.6822348762295	16.6954288050523	22.3513648308646	67.4587590506283
ENSG00000102786	26512	INTS6	5.4460195842721	18.4026978021096	6.90343884653543	23.4598751897067
ENSG00000102794	730249	ACOD1	0.0884838387050805	0	1.49090697636893	0
ENSG00000102796	79758	DHRS12	0	0	0	0
ENSG00000102802	84935	MEDAG	0	0	0	0
ENSG00000102804	8848	TSC22D1	97.4090704445761	474.193484333047	164.829229217508	330.032581147285
ENSG00000102805	1203	CLN5	0.0295991158555504	0.0139110379427002	0.0397450301956846	0.00842796786262206
ENSG00000102837	10562	OLFM4	0	14.5685913309552	0	0.68176486433836
ENSG00000102854	10232	MSLN	283.152620920626	380.911397644985	235.213574140488	14.5149480888442
ENSG00000102858	23295	MGRN1	15.7214677072269	21.9387443556075	17.0419010373011	31.1925136591763
ENSG00000102870	23361	ZNF629	33.0271866379144	12.4741031594787	38.1878706951518	9.96241645698147
ENSG00000102871	8717	TRADD	45.4887960568992	132.717806708865	34.1552953464752	44.1962791269949
ENSG00000102878	3299	HSF4	23.8561851443245	49.7537235553529	19.0835206881686	35.6340287967612
ENSG00000102879	11151	CORO1A	6.47408179827499	41.163022195302	5.38916838586454	2.661601331586
ENSG00000102882	5595	MAPK3	134.592778064486	72.6095656854767	112.598411614469	37.0397771622731
ENSG00000102886	79153	GDPD3	96.7177798979018	44.8300211298979	58.4775859095974	8.70464136166579
ENSG00000102890	79767	ELMO3	113.632890626771	168.95973657307	29.8037690555045	16.204628506066
ENSG00000102891	84560	MT4	0	0	0	0
ENSG00000102893	5257	PHKB	51.9529560537773	47.904784039532	46.0040780080267	36.3908081858643
ENSG00000102897	57149	LYRM1	21.0974529682121	15.9570050352433	23.5055177978083	24.4739939334657
ENSG00000102898	10204	NUTF2	121.635061266487	106.742817332803	115.743223800901	105.929033895149
ENSG00000102900	9688	NUP93	63.9310991237645	21.5747264725404	67.3366267816287	29.4025840878213
ENSG00000102901	80152	CENPT	7.55267276116075	11.255128306372	7.4980354389772	6.225970331457
ENSG00000102904	55815	TSNAXIP1	0.771703868280582	2.72399360421894	1.3479463353689	0.526316238811805
ENSG00000102908	10725	NFAT5	28.7622116027274	51.0546466846746	29.5126253230011	41.8119546659147
ENSG00000102910	83752	LONP2	40.0194684229356	53.4194969479494	37.1424401278825	38.278810484397
ENSG00000102921	9683	N4BP1	54.4803216161712	32.8213707254429	37.7233002161126	26.5494756592744
ENSG00000102924	869	CBLN1	0	0	0	0
ENSG00000102931	23568	ARL2BP	13.7798804584744	5.79747201579271	18.7844497121673	15.7754007724045
ENSG00000102934	51090	PLLP	3.27961453066109	4.71566066818874	1.84661513826053	2.6794094533666
ENSG00000102935	23090	ZNF423	0	0.0594901534828168	0.00690519267029159	0
ENSG00000102962	6367	CCL22	14.1474214454726	12.8002200000669	1.93731137820081	0.347876800458168
ENSG00000102967	1723	DHODH	9.71429676302803	9.21463084673154	10.6542090041949	10.4105376674269
ENSG00000102970	6361	CCL17	12.4486232424583	81.6778249021828	7.80379083934435	2.75857100800796
ENSG00000102974	10664	CTCF	21.9869607409197	17.5850001457651	20.3026568940763	14.8259332055417
ENSG00000102977	65057	ACD	62.2510122211495	56.306152617863	56.5283444356439	30.718774521284
ENSG00000102978	5432	POLR2C	101.964168545922	67.6828182780214	112.40163390955	108.963795989603
ENSG00000102981	50855	PARD6A	11.3754919014777	5.17126663495278	10.3173908537143	0.546170296447217
ENSG00000102984	55565	ZNF821	0	0	0	0
ENSG00000102996	4324	MMP15	66.5647049100902	181.218680189945	56.1357345888094	22.9834354017372
ENSG00000103005	79650	USB1	42.0470319317277	54.5554157239547	53.382188744182	53.8921328229832
ENSG00000103018	80777	CYB5B	55.8954326878306	32.7748230904615	56.8677613650062	32.1832044493191
ENSG00000103021	29070	CCDC113	5.47803001114673	0.380113063191427	5.37662100228584	1.91898155579153
ENSG00000103023	221191	PRSS54	0.0928231204109643	0.0495671873031167	0.45662676714906	0
ENSG00000103024	4832	NME3	153.727043727558	75.8268736096446	139.139346005634	103.967487647791
ENSG00000103034	65009	NDRG4	16.2484770758835	20.6947539477226	9.9019275425995	4.50403609820821
ENSG00000103035	5713	PSMD7	132.472021869236	79.6551744610434	126.656921337549	115.105210709023
ENSG00000103037	79918	SETD6	21.7001739864614	11.5133458392761	19.5452663768033	9.24791351188211
ENSG00000103042	55238	SLC38A7	14.9399434832792	13.0606727041962	16.0273484522035	4.15473987991678
ENSG00000103043	55697	VAC14	32.6631906855246	18.992299847728	34.2752890973472	20.6714722889389
ENSG00000103044	3038	HAS3	153.748942540555	28.6329970148377	48.7391352918421	43.0914645660071
ENSG00000103047	79613	TANGO6	8.13800646438622	7.43107095282043	12.1631335198827	6.60521220838273
ENSG00000103051	25839	COG4	80.7442590786113	28.7087444801716	66.5313707084045	38.2071294096139
ENSG00000103056	55512	SMPD3	3.14007193902512	8.37170497133882	1.86893800673142	1.77115074807197
ENSG00000103061	84138	SLC7A6OS	8.56256762934894	9.61894305358719	9.34848895576396	7.35048475120304
ENSG00000103064	9057	SLC7A6	3.87381720459195	10.0681788324841	6.17702048648215	6.37177348750908
ENSG00000103066	23659	PLA2G15	14.8494004035596	22.5216608821589	20.2795019541061	12.2327171989673
ENSG00000103067	80004	ESRP2	52.2888108998751	37.0861358931217	20.9800765369376	1.97245790088496
ENSG00000103089	79152	FA2H	79.6045800397744	5.98987363896389	36.6741118142295	1.16244216216258
ENSG00000103091	79726	WDR59	37.230618026531	24.7433407205156	32.6050719729304	37.5139329941111
ENSG00000103111	22879	MON1B	25.6470006661526	24.0367914179851	22.2124619431007	20.1689425771933
ENSG00000103121	56942	CMC2	0	0	0	0
ENSG00000103126	8312	AXIN1	40.3750693792675	29.9277408198822	34.0673283216961	34.4664424668557
ENSG00000103145	54985	HCFC1R1	90.3312439237287	200.479075973093	110.806254175325	348.058945891647
ENSG00000103148	8131	NPRL3	26.7392782649838	19.518316334947	31.0996614747135	31.6901866917541
ENSG00000103150	23417	MLYCD	2.47983211671836	3.3891656273828	1.85216650511501	1.32619347040867
ENSG00000103152	4350	MPG	79.6841668508281	95.8153491043179	76.4762487897244	135.267801499289
ENSG00000103154	54550	NECAB2	9.11120180519182	2.21981387995354	10.9686224337116	2.32555131969019
ENSG00000103160	83693	HSDL1	28.2589215602343	42.9168569515687	26.1098253404436	33.7764737769169
ENSG00000103168	9013	TAF1C	50.4493322693069	37.9432040813989	52.905267142275	29.146073306351
ENSG00000103174	51172	NAGPA	0	0	0	0
ENSG00000103175	58189	WFDC1	0.00294286397210633	0.0558281466075864	0.0160470229573426	0.0336697277432563
ENSG00000103184	9717	SEC14L5	0.112372395284372	0.0556582191992133	0.039634050862066	0
ENSG00000103187	23406	COTL1	294.568320755353	59.3845508193572	284.079721911439	201.705964410968
ENSG00000103194	9100	USP10	139.660007317479	73.0690046088001	138.475493912468	197.390161079289
ENSG00000103196	83716	CRISPLD2	10.8028230714622	7.0286432129814	8.31806237126835	22.0656024686243
ENSG00000103197	7249	TSC2	29.1115684382414	15.0903751406314	28.5205815491468	13.8921109906968
ENSG00000103199	26048	ZNF500	5.42181838156644	2.63585438896582	6.49526564133221	3.92822420496517
ENSG00000103202	4833	NME4	39.2469916925186	42.4117655717249	70.1150162344688	41.6567609829828
ENSG00000103222	4363	ABCC1	83.6576480400998	90.9227676613283	100.111110485263	108.771715126339
ENSG00000103226	408050	NOMO3	10.7956917109755	3.8800083687176	15.5121565976561	5.96491723597105
ENSG00000103227	64788	LMF1	8.86100912235802	3.74647009208862	8.4305379150034	2.99595398503927
ENSG00000103241	2294	FOXF1	1.36594149447624	8.96453926010619	6.92537090602767	99.6625106717241
ENSG00000103245	64428	CIAO3	5.16490859681221	3.46762923474516	4.39593338407309	2.60499270551705
ENSG00000103248	64779	MTHFSD	42.6551109776715	9.55998316148626	36.0164310293036	12.9696139116296
ENSG00000103249	1186	CLCN7	48.3778223009918	33.2936783760862	54.382475379171	29.733807486557
ENSG00000103253	84264	HAGHL	12.6399316458704	12.3278654488845	11.2205265298221	12.6139951400915
ENSG00000103254	65990	ANTKMT	43.7679057332611	14.5283743062472	40.041743233512	18.3837053820574
ENSG00000103257	8140	SLC7A5	429.292375854515	582.04579879396	328.40830093591	813.32751739136
ENSG00000103260	79006	METRN	36.2720421047216	44.607558181451	29.1292381136011	42.6759878790801
ENSG00000103264	79791	FBXO31	8.5951600392773	14.514690330273	10.3330770515581	17.3599852116917
ENSG00000103266	10273	STUB1	73.5369757437624	60.1456036103173	80.2671683582188	54.2903792413778
ENSG00000103269	9028	RHBDL1	37.6414893018592	14.5232486286654	28.2908328360876	14.3400210614708
ENSG00000103274	4682	NUBP1	10.6354026197087	14.2531501703994	10.4561867755076	24.56518087797
ENSG00000103275	7329	UBE2I	63.2374087134795	33.3941123372464	60.1619458871051	51.2277370722477
ENSG00000103310	7783	ZP2	0	0.0327774664569817	0	0.175575123008025
ENSG00000103313	4210	MEFV	1.4313992935044	16.8225300374881	3.21798443393056	0.351681742741531
ENSG00000103316	1428	CRYM	1.38355916379697	0.689669972956094	1.13082421324513	4.10340159504967
ENSG00000103319	29904	EEF2K	19.8120723562248	17.142131245904	20.8767711358266	38.4500565144566
ENSG00000103326	6650	CAPN15	17.366311988883	12.6139286650556	19.2377327302332	18.2326529667151
ENSG00000103335	9780	PIEZO1	65.6155815507321	36.8970251607394	60.7409337261472	60.732125676123
ENSG00000103342	2935	GSPT1	17.4325566326184	21.4293063436229	20.4683754582201	49.8776222520627
ENSG00000103343	7727	ZNF174	0	0	0	0
ENSG00000103351	23059	CLUAP1	5.47606149967506	5.81096954398999	7.4516082239918	11.7140949411802
ENSG00000103353	56061	UBFD1	55.9018531001795	24.113305762548	60.0876906008338	58.8304492629987
ENSG00000103355	260429	PRSS33	0.077937435315688	0.690955932106573	0	0.0478350439921913
ENSG00000103356	124454	EARS2	25.237990541296	16.7282617596061	25.4085007689038	46.1187429726365
ENSG00000103363	6923	ELOB	606.673697978111	219.985845072639	460.96427875289	282.810343009902
ENSG00000103365	23062	GGA2	59.8251740201598	43.2504313098553	61.1577567286501	37.4914870278237
ENSG00000103375	343	AQP8	0.15717790817656	0.320549081667049	0.289744143052492	0.182680591438599
ENSG00000103381	55313	CPPED1	13.4457639165505	2.75761003293939	8.91704330891199	1.82329193302274
ENSG00000103404	57478	USP31	15.9940381175284	18.0141467030725	15.4324694460032	35.113601431623
ENSG00000103415	3163	HMOX2	40.0302265971412	46.2012406461265	27.9147626731668	68.3330833164449
ENSG00000103423	9093	DNAJA3	51.9746567527221	36.5539843435783	50.7010708708386	58.0780817629519
ENSG00000103426	100529144	CORO7-PAM16	0	0.00728588020507799	0	0.00928989364516814
ENSG00000103429	51283	BFAR	68.6227412492957	52.4070098805511	73.3076799905149	81.3729054795968
ENSG00000103449	6299	SALL1	0	0	0	0
ENSG00000103460	27324	TOX3	0	0	0	0
ENSG00000103472	653390	RRN3P2	0.0122730053926909	0.832655175184318	0.149787408111098	0.0288800830714186
ENSG00000103479	5934	RBL2	124.842586825706	41.9084754032696	82.821530450373	63.0945448525769
ENSG00000103485	23475	QPRT	3.21639218404271	0.557722602737091	5.74231014602319	0.180078377595421
ENSG00000103489	64131	XYLT1	3.17353963000413	5.06501464214601	6.85199876839494	9.32210701553327
ENSG00000103490	29108	PYCARD	40.349066053634	14.9623681467327	29.0914782388427	1.30971803251436
ENSG00000103494	23322	RPGRIP1L	6.54174420451359	2.35936901902947	10.0054644021755	4.15948299969442
ENSG00000103495	4150	MAZ	50.5123676283773	30.5629980061159	59.5708212602198	45.7248909961821
ENSG00000103496	6810	STX4	82.4815091234165	48.6226685433507	76.7890049487486	73.011082975268
ENSG00000103502	10423	CDIPT	120.159429511478	60.8767853670642	111.034707618055	62.7561201755406
ENSG00000103507	10295	BCKDK	110.069843118714	32.3703230568075	100.948461043791	39.8789096719106
ENSG00000103510	84148	KAT8	63.0354589386011	22.9460438894991	55.049131860336	30.1731222227835
ENSG00000103512	23420	NOMO1	127.140946026962	70.67863844619	133.308770069572	64.9421595264211
ENSG00000103522	50615	IL21R	0.127288552836467	1.91869663962977	0.513462630360552	2.43006753421134
ENSG00000103528	51760	SYT17	11.9565981840032	4.35515304816359	11.1521055141286	2.01524227518425
ENSG00000103534	79838	TMC5	36.0164943650977	0.563873148004899	12.7267184190908	0.0868592710837487
ENSG00000103540	9738	CCP110	12.7373843211966	6.70633482806173	16.9742740029613	21.0472356362165
ENSG00000103544	57020	VPS35L	21.0507570235047	4.441977833636	22.8574349191341	8.16410544860417
ENSG00000103546	6530	SLC6A2	0.141274091468943	0.737065490828304	0.0673757381799338	0.0593382109757109
ENSG00000103549	9810	RNF40	62.4144642833255	30.6491251730465	72.4157038728951	39.4703751218969
ENSG00000103550	400506	KNOP1	0.518230304315452	0.709572492428071	0.427343184415396	0.486695123898174
ENSG00000103569	366	AQP9	0	0	0	0
ENSG00000103591	79719	AAGAB	69.095339316172	45.576134251342	54.3920647490174	89.1692587890302
ENSG00000103599	64799	IQCH	0.365858787268601	0.333777917278188	0.211137829022879	0.2305805331068
ENSG00000103642	114294	LACTB	3.86170011649106	4.43485248194193	4.90283256400635	10.5159813128486
ENSG00000103647	10391	CORO2B	3.5720700365982	0.916777835773961	5.74883314029537	8.82998672613038
ENSG00000103653	1445	CSK	32.2058059104602	65.3371778891502	24.5942656878818	54.1846852561166
ENSG00000103657	8925	HERC1	15.5273803193691	14.8989470723962	15.2003817272295	42.7526186636153
ENSG00000103671	9325	TRIP4	48.5916044274946	32.2286778169557	41.9300631739334	35.1641439637633
ENSG00000103707	123263	MTFMT	15.1992792862153	20.1721030352337	14.9128257332983	18.2289480740326
ENSG00000103710	51285	RASL12	0.0623767144650526	0.700938789473762	0.0377687133331256	0.0835314831624494
ENSG00000103723	8120	AP3B2	0.051099688435643	0.519383688597304	0.0458188011603312	0.0832647129167123
ENSG00000103740	23205	ACSBG1	0.27149702879872	0.456741279286423	0.221803761736086	0.182958570819081
ENSG00000103742	57722	IGDCC4	0.179717396899903	1.53050038413511	0.402043089784219	0.655670094233816
ENSG00000103769	8766	RAB11A	107.226170083938	75.2270352963616	82.2038315303349	82.0976052113359
ENSG00000103811	1512	CTSH	35.8607421564504	45.9414318456425	9.7948670151977	43.9865280510634
ENSG00000103852	64927	TTC23	12.371219796526	12.2443194631442	11.4873325147572	29.1056361886096
ENSG00000103855	80381	CD276	103.658519139846	266.620864889807	95.066986041849	276.93431193357
ENSG00000103876	2184	FAH	21.7232400526215	20.9617032646673	21.0487268872249	28.7408654688062
ENSG00000103888	57214	CEMIP	1.40901999120244	5.26834998469797	2.19099478113318	1.80820014601027
ENSG00000103932	26015	RPAP1	33.3728353150687	22.5811536030424	35.7959353168404	18.8612014201513
ENSG00000103942	9455	HOMER2	0.853386245603215	7.42549483156839	0.977242707139193	28.9185166824537
ENSG00000103966	30844	EHD4	30.839928807878	48.8276721474352	27.8397081108953	82.0240048376081
ENSG00000103978	25963	TMEM87A	29.752950154472	36.0150461216771	28.1972236847798	34.8361307479984
ENSG00000103994	64397	ZNF106	40.4036536576775	56.6516335788249	41.8361704432685	59.3191846055704
ENSG00000103995	22995	CEP152	22.2701108417984	12.3789598389267	26.2371878417364	14.2924807610572
ENSG00000104043	79895	ATP8B4	0.120475224632437	1.92474507577215	0.370224527532443	0.046021452478941
ENSG00000104044	4948	OCA2	0.0938435976433693	0.124060574338137	0.0664510269825795	0.0108848108895321
ENSG00000104047	56986	DTWD1	6.73081738236232	11.3184891693617	9.73244577626797	9.81444098687007
ENSG00000104055	9333	TGM5	1.55815220145799	0.57474168954603	0.297409353140303	0.458052780802985
ENSG00000104059	23359	FAM189A1	0.0631892254216152	0.119842476461382	0.139618009052712	0.15297341165869
ENSG00000104064	2553	GABPB1	30.0204236080602	19.019714269579	30.5395327959153	34.8424467215875
ENSG00000104067	7082	TJP1	57.3202345512289	120.589370429481	45.5496191083593	63.5841137143683
ENSG00000104081	90427	BMF	8.56451168802218	61.4529748122919	4.64953039773081	100.427129793486
ENSG00000104093	23312	DMXL2	2.84265907471232	9.5482427252878	3.06448575312737	9.19350570535692
ENSG00000104112	29106	SCG3	0	0	0	0.0194947877450464
ENSG00000104129	55192	DNAJC17	8.9305380492699	8.77937572302483	9.54789667082182	8.33768810938259
ENSG00000104131	8669	EIF3J	122.996114620215	112.299903350618	128.830867267013	158.854721220353
ENSG00000104133	80208	SPG11	29.2856764757046	30.8949243379212	24.856847159217	30.8698464947971
ENSG00000104140	171177	RHOV	114.291966482969	1053.70066436212	47.2860738182064	54.3248569737441
ENSG00000104142	57617	VPS18	32.0918761919461	227.954099590684	34.1731148151153	35.5035342868809
ENSG00000104147	11339	OIP5	0	0	0	0
ENSG00000104154	7782	SLC30A4	0	0.0134480707397005	0	0.0244261594235621
ENSG00000104164	26258	BLOC1S6	0.0980869988759735	0.141406681106298	0.0356511320204759	0.0597171046985953
ENSG00000104177	50804	MYEF2	3.64498715800778	0.707312346308407	7.08566600688681	1.46821605899146
ENSG00000104205	23678	SGK3	18.2374913848571	7.01397647711268	16.3577078342507	7.8976485946386
ENSG00000104213	5157	PDGFRL	0.259856947845623	9.02008491194911	0.721940438894418	7.73252397110065
ENSG00000104218	79848	CSPP1	12.4665461116061	9.77485793469521	19.4261998168832	14.078218719607
ENSG00000104219	51201	ZDHHC2	1.22952598734324	12.2692578525454	3.91495259839994	33.1653920644369
ENSG00000104221	55290	BRF2	9.05034712934538	14.7560786972938	12.1458175659101	23.6518729796136
ENSG00000104228	23087	TRIM35	11.9481608050702	36.7125875610424	9.6779588807079	38.7085604448284
ENSG00000104231	79752	ZFAND1	53.4641026754057	107.443797594823	39.1018395347136	114.537787605934
ENSG00000104237	6101	RP1	2.542271855643	0.377863437004356	4.8452606280657	0.24231168570423
ENSG00000104267	760	CA2	6.99815552573179	144.030874358851	1.58071405793536	12.7499624533635
ENSG00000104290	7976	FZD3	0.251679286507362	5.49450154317065	0.0870085942273619	5.46277258959975
ENSG00000104299	55756	INTS9	10.6586737775975	8.89928946652653	10.0175950258517	19.4926106334687
ENSG00000104312	8767	RIPK2	133.160521986107	129.964866783069	130.302293750933	237.954887882019
ENSG00000104313	2138	EYA1	0.0407924830281245	1.02822939665225	0.0467812369675763	1.24441237896684
ENSG00000104320	4683	NBN	53.4691983430971	23.7224740566946	56.3079261162881	38.9750872241461
ENSG00000104321	8989	TRPA1	0	0	0	0
ENSG00000104324	10404	CPQ	0.804161930590718	4.14832433743053	1.73990837820521	22.7418572499555
ENSG00000104325	1666	DECR1	58.2757348379148	12.0789228500738	59.9311742767413	19.6565497898397
ENSG00000104327	793	CALB1	40.2844645094765	1.50273631672986	20.0590202955537	0.183994293807364
ENSG00000104331	54928	IMPAD1	86.2951376074476	64.5019668320736	109.348053987843	97.7161835081861
ENSG00000104332	6422	SFRP1	41.1462773790193	89.4819465572178	59.8544480730913	3.6316853272076
ENSG00000104341	55353	LAPTM4B	264.315612274857	155.940331782034	283.962902781403	163.755938390668
ENSG00000104343	55284	UBE2W	0.0245271105460794	0.032168650440535	0.00308923338512147	0.0277821040166769
ENSG00000104356	10940	POP1	28.1967921025252	8.17936469043749	35.6606365363452	7.75286955093523
ENSG00000104361	79815	NIPAL2	8.92676255277679	6.06521120407702	4.52253921477212	7.95812183933191
ENSG00000104365	3551	IKBKB	24.36063669926	26.6688159418512	24.5467404806341	53.0065018800306
ENSG00000104368	5327	PLAT	26.5726246999368	296.830069298903	61.5755172113286	844.052338973458
ENSG00000104369	56704	JPH1	8.08274501841611	16.100869263966	2.7763221166461	25.2220600046249
ENSG00000104371	27121	DKK4	0	0.309725760510471	0	0.0749031158448477
ENSG00000104375	6788	STK3	64.277917157451	30.4064285223952	54.5650428444727	15.1912842062834
ENSG00000104381	54332	GDAP1	18.8181382469198	10.0339430280066	18.8870292476282	2.16180242754712
ENSG00000104388	5862	RAB2A	115.200244725692	96.2529428673463	115.029919617447	115.899810550407
ENSG00000104408	3646	EIF3E	309.358526813233	199.45524933658	315.058124398078	375.958825685107
ENSG00000104412	9694	EMC2	52.5925044407259	38.8873398470255	48.5831899376063	44.7661322905815
ENSG00000104413	54845	ESRP1	278.030221787639	138.638106134325	57.4590411506834	9.6848437479015
ENSG00000104415	8840	CCN4	1.01394406163539	9.16493669961872	1.00356657435012	25.2513901633727
ENSG00000104419	10397	NDRG1	169.305453894308	617.269574825391	141.893020493483	526.487953179184
ENSG00000104427	51101	ZC2HC1A	0.299459418785	2.04472685081836	0.202732278407249	1.28981566323437
ENSG00000104432	3574	IL7	2.0660133018011	15.2313159640077	2.14015052742062	15.5529752573691
ENSG00000104435	11075	STMN2	0	0	0.105837529951161	0
ENSG00000104442	55156	ARMC1	92.807090174323	58.6071042703665	88.8336028659975	55.377821933492
ENSG00000104447	7227	TRPS1	22.6715338698099	27.1768135645564	38.6110932345566	35.6338544757246
ENSG00000104450	6674	SPAG1	16.4360891340389	12.1180261209041	11.8107394555759	7.29251890745159
ENSG00000104472	54108	CHRAC1	53.1334836349226	25.484142154296	54.3057491920179	22.4381938497577
ENSG00000104490	83988	NCALD	0.361076604740182	0.518882285732616	1.16937955424211	0.0119025728029425
ENSG00000104497	64089	SNX16	2.31783872836718	8.92438988654446	2.62555841246258	6.85520330082038
ENSG00000104499	2765	GML	0.452439330465932	0	0	0
ENSG00000104517	51366	UBR5	98.5982069211514	68.3628278747718	106.857137939341	102.842809849334
ENSG00000104518	79792	GSDMD	226.358955948011	48.408287411197	179.091469957788	53.9964761194866
ENSG00000104522	7264	TSTA3	130.015703309157	57.6008669722888	110.31388742992	52.8589567295834
ENSG00000104524	65263	PYCR3	34.7130435174886	8.14639204121614	37.6992550936738	4.92007006891492
ENSG00000104529	1936	EEF1D	86.8928466126743	72.2624461225235	95.2337367286114	73.2732722235253
ENSG00000104537	312	ANXA13	0.123143098058026	0.805740057303484	0.361017741562472	0.400669268206072
ENSG00000104549	6713	SQLE	119.59822954671	171.651385929808	186.570450438541	444.356353201662
ENSG00000104611	63898	SH2D4A	35.1154888952135	13.8262224797785	31.9987826417909	6.55518115625058
ENSG00000104613	55174	INTS10	35.6522468019779	46.7852574569435	33.5189569829891	61.6649589515954
ENSG00000104626	90459	ERI1	14.2143486025794	15.106487920028	14.1120787938591	14.5520921876231
ENSG00000104635	23516	SLC39A14	53.6017039908305	84.8226909124296	69.261068880265	176.543520485973
ENSG00000104643	66036	MTMR9	4.38191470941597	5.42834842851529	5.28223447961011	10.1492666697997
ENSG00000104660	23484	LEPROTL1	25.2501358991063	35.5272380913257	23.357214444071	44.087062213569
ENSG00000104671	10671	DCTN6	35.3804317697749	21.4448362181219	27.4321674319192	36.412634815356
ENSG00000104679	203069	R3HCC1	34.1665473888037	38.82912225567	36.8965652765919	67.9311070451067
ENSG00000104687	2936	GSR	56.7375554839928	52.4137017269017	36.5047620131191	46.4015651257997
ENSG00000104689	8797	TNFRSF10A	35.7326605304709	55.6524489177036	40.8645312458807	44.0470525293699
ENSG00000104691	7993	UBXN8	6.00111613144246	5.70745612271503	7.61685756885034	8.90207798785825
ENSG00000104695	5516	PPP2CB	72.8600911555837	77.1117750555705	69.8210372362438	104.288614122846
ENSG00000104714	157697	ERICH1	8.77915883230834	15.3939187578366	8.92842166712773	10.1771268529152
ENSG00000104722	4741	NEFM	0	0	0	0
ENSG00000104723	7991	TUSC3	57.127338729421	52.4054473002331	55.3758916468703	204.298211123436
ENSG00000104728	9639	ARHGEF10	0	0	0	0
ENSG00000104731	54758	KLHDC4	21.5040784524043	17.4966578704195	20.0964687941959	12.0187740723673
ENSG00000104738	4173	MCM4	153.702109547988	27.0064314142407	148.485131861771	18.6601398317053
ENSG00000104755	2515	ADAM2	0.00959449061852014	0.0293924126311825	0	0
ENSG00000104756	54793	KCTD9	60.8458397907795	74.515914170662	65.3044983507251	93.7859986592624
ENSG00000104760	2267	FGL1	0.0554838786676917	0.0892931711184339	0	0.00913230063583009
ENSG00000104763	427	ASAH1	15.4344862350761	43.1287770935319	10.7284510713432	6.99879357251337
ENSG00000104765	665	BNIP3L	87.8471173904426	131.094139104197	95.8263048987013	263.714748010314
ENSG00000104774	4125	MAN2B1	127.170804906803	102.180359324468	106.870334908182	100.173983203989
ENSG00000104783	3783	KCNN4	141.737417182829	129.737069561148	132.474711428047	30.5393186582146
ENSG00000104804	7288	TULP2	0.948955125914174	12.3454703756975	0.902292093781859	4.62499368858769
ENSG00000104805	4924	NUCB1	215.736946416007	154.291009380312	243.652179418071	176.272270346349
ENSG00000104808	27294	DHDH	46.3239380326929	32.5511021113347	12.7715299329428	3.34173440872695
ENSG00000104812	2997	GYS1	70.2493925544882	43.9095150880514	52.2277568526308	67.5148544040013
ENSG00000104814	11184	MAP4K1	0.684669367781499	3.11072648850151	0.332228181520047	0.159298203952261
ENSG00000104818	114336	CGB2	0	0	0	0
ENSG00000104823	1891	ECH1	122.37148947076	128.548330913229	120.21998743314	68.6313108621391
ENSG00000104824	3191	HNRNPL	79.6760657122664	67.8410973911481	87.3151957189978	94.2167570996932
ENSG00000104825	4793	NFKBIB	42.1159104155802	51.2933954349711	36.7114398281467	94.5983228910622
ENSG00000104826	3972	LHB	1.86000613331098	11.5575673250136	1.11012671056565	3.87517293352301
ENSG00000104827	1082	CGB3	0	0	0	0
ENSG00000104833	10382	TUBB4A	1.25301433980531	3.92828550407218	4.54905803131273	0.494441338700049
ENSG00000104835	54938	SARS2	1.26627536212253	0.234825032412351	1.0893384989554	0.934452919756642
ENSG00000104848	3743	KCNA7	0.182367397461617	0.218530585954516	0.16000091228937	0.109691653610256
ENSG00000104852	6625	SNRNP70	202.564613329399	181.047411001105	206.649536704207	210.243889810697
ENSG00000104853	1209	CLPTM1	80.1203799146277	66.8360243003013	90.202053588008	68.9060787891159
ENSG00000104856	5971	RELB	56.3356540998693	80.6389240910782	53.2609143788919	126.812860118486
ENSG00000104859	11129	CLASRP	51.0584408221544	47.6462787777424	52.8021287148036	69.3172918453624
ENSG00000104863	64130	LIN7B	11.5773499892234	13.1093364448765	10.4462958682642	17.320919287076
ENSG00000104866	284352	PPP1R37	0	0	0	0
ENSG00000104870	2217	FCGRT	4.71972111271253	7.33099311812857	3.62373314636258	4.89197988229163
